id_leggo,id_autor,nome,partido,uf,bancada,sigla_local,casa,id_principal,nome_eleitoral,node_size
55,74171,Chico Alencar,PSOL,RJ,oposição,PL129295,camara,16526,Chico Alencar (PSOL/RJ),2
55,74262,Carlos Sampaio,PSDB,SP,governo,PLEN,camara,16526,Carlos Sampaio (PSDB/SP),0.8
55,74283,Vicentinho,PT,SP,oposição,PLEN,camara,16526,Vicentinho (PT/SP),2
55,74366,João Campos,PRB,GO,governo,PLEN,camara,16526,João Campos (PRB/GO),2
55,74674,Ricardo Ferraço,PPS,ES,governo,MESA,camara,16526,Ricardo Ferraço (PPS/ES),1
55,74777,Rita Camata,PSDB,ES,governo,MESA,camara,16526,Rita Camata (PSDB/ES),1
55,81055,Márcio Jerry,PCdoB,MA,oposição,PLEN,camara,16526,Márcio Jerry (PCdoB/MA),3
55,92699,Fernando Monteiro,PP,PE,governo,PLEN,camara,16526,Fernando Monteiro (PP/PE),1
55,204358,Beto Pereira,PSDB,MS,governo,PLEN,camara,16526,Beto Pereira (PSDB/MS),0.8
56,108338,Jaqueline Cassol,PP,RO,governo,MPV88119,camara,2199763,Jaqueline Cassol (PP/RO),2
56,133439,André Figueiredo,PDT,CE,oposição,MPV88119,camara,2199763,André Figueiredo (PDT/CE),38
56,141391,Arnaldo Jardim,CIDADANIA,SP,governo,MPV88119,camara,2199763,Arnaldo Jardim (CIDADANIA/SP),2
56,141411,Dagoberto Nogueira,PDT,MS,oposição,MPV88119,camara,2199763,Dagoberto Nogueira (PDT/MS),2
56,141488,Paulo Teixeira,PT,SP,oposição,MPV88119,camara,2199763,Paulo Teixeira (PT/SP),6
56,160511,Alessandro Molon,PSB,RJ,oposição,MPV88119,camara,2199763,Alessandro Molon (PSB/RJ),9
56,160568,Rogério Carvalho,PT,SE,oposição,MPV88119,camara,2199763,Rogério Carvalho (PT/SE),8
56,160570,Jerônimo Goergen,PP,RS,governo,PLEN,camara,2199763,Jerônimo Goergen (PP/RS),7
56,160632,Zé Silva,SOLIDARIEDADE,MG,governo,MPV88119,camara,2199763,Zé Silva (SOLIDARIEDADE/MG),6
56,172711,Plínio Valério,PSDB,AM,governo,MPV88119,camara,2199763,Plínio Valério (PSDB/AM),1
56,178836,Alan Rick,DEM,AC,governo,MPV88119,camara,2199763,Alan Rick (DEM/AC),5
56,178871,Evair Vieira De Melo,PP,ES,governo,MPV88119,camara,2199763,Evair Vieira De Melo (PP/ES),4
56,178874,Sergio Vidigal,PDT,ES,oposição,MPV88119,camara,2199763,Sergio Vidigal (PDT/ES),2
56,178897,Rodrigo Pacheco,DEM,MG,governo,MPV88119,camara,2199763,Rodrigo Pacheco (DEM/MG),10
56,178909,Hélio Leite,DEM,PA,governo,MPV88119,camara,2199763,Hélio Leite (DEM/PA),2
56,178949,Zenaide Maia,PHS,RN,governo,MPV88119,camara,2199763,Zenaide Maia (PHS/RN),3
56,178961,Shéridan,PSDB,RR,governo,MPV88119,camara,2199763,Shéridan (PSDB/RR),4
56,178970,João Daniel,PT,SE,oposição,MPV88119,camara,2199763,João Daniel (PT/SE),4
56,178977,Eduardo Cury,PSDB,SP,governo,MPV88119,camara,2199763,Eduardo Cury (PSDB/SP),35
56,204371,Felipe Rigoni,PSB,ES,oposição,MPV88119,camara,2199763,Felipe Rigoni (PSB/ES),26
56,204380,Celina Leão,PP,DF,governo,MPV88119,camara,2199763,Celina Leão (PP/DF),4
56,204386,Jose Mario Schreiner,DEM,GO,governo,MPV88119,camara,2199763,Jose Mario Schreiner (DEM/GO),4
56,204389,Elias Vaz,PSB,GO,oposição,MPV88119,camara,2199763,Elias Vaz (PSB/GO),8
56,204395,Pedro Lupion,DEM,PR,governo,MPV88119,camara,2199763,Pedro Lupion (DEM/PR),9
56,204410,Luisa Canziani,PTB,PR,governo,MPV88119,camara,2199763,Luisa Canziani (PTB/PR),2
56,204425,Silvio Costa Filho,PRB,PE,governo,MPV88119,camara,2199763,Silvio Costa Filho (PRB/PE),2
56,204429,João H. Campos,PSB,PE,oposição,MPV88119,camara,2199763,João H. Campos (PSB/PE),18
56,204472,José Medeiros,PODE,MT,governo,MPV88119,camara,2199763,José Medeiros (PODE/MT),2
56,204477,Felício Laterça,PSL,RJ,governo,MPV88119,camara,2199763,Felício Laterça (PSL/RJ),9
56,204485,Luiz Carlos Motta,PL,SP,governo,MPV88119,camara,2199763,Luiz Carlos Motta (PL/SP),4
56,204500,Eduardo Costa,PTB,PA,governo,MPV88119,camara,2199763,Eduardo Costa (PTB/PA),2
56,204504,Cezinha De Madureira,PSD,SP,governo,MPV88119,camara,2199763,Cezinha De Madureira (PSD/SP),2
56,204516,Alexis Fonteyne,NOVO,SP,governo,MPV88119,camara,2199763,Alexis Fonteyne (NOVO/SP),32
56,204532,Vinicius Poit,NOVO,SP,governo,MPV88119,camara,2199763,Vinicius Poit (NOVO/SP),22
56,204536,Kim Kataguiri,DEM,SP,governo,MPV88119,camara,2199763,Kim Kataguiri (DEM/SP),4
56,204548,Heitor Freire,PSL,CE,governo,MPV88119,camara,2199763,Heitor Freire (PSL/CE),6
56,204556,Marcelo Ramos,PL,AM,governo,MPV88119,camara,2199763,Marcelo Ramos (PL/AM),2
56,4931,Izalci Lucas,PSDB,DF,governo,MPV88119,camara,2199763,Izalci Lucas (PSDB/DF),2
56,68720,Fábio Henrique,PDT,SE,oposição,MPV88119,camara,2199763,Fábio Henrique (PDT/SE),10
56,69871,Bacelar,PODE,BA,governo,MPV88119,camara,2199763,Bacelar (PODE/BA),2
56,73486,Pompeo De Mattos,PDT,RS,oposição,MPV88119,camara,2199763,Pompeo De Mattos (PDT/RS),6
56,73531,Ivan Valente,PSOL,SP,oposição,MPV88119,camara,2199763,Ivan Valente (PSOL/SP),8
56,73592,Kátia Abreu,PFL,TO,governo,MPV88119,camara,2199763,Kátia Abreu (PFL/TO),1
56,73801,Renildo Calheiros,PCdoB,PE,oposição,MPV88119,camara,2199763,Renildo Calheiros (PCdoB/PE),8
56,73924,Davi Alcolumbre,DEM,AP,governo,MPV88119,camara,2199763,Davi Alcolumbre (DEM/AP),1
56,73933,Zequinha Marinho,PSC,,governo,MPV88119,camara,2199763,Zequinha Marinho (PSC/NA),2
56,73943,Perpétua Almeida,PCdoB,AC,oposição,MPV88119,camara,2199763,Perpétua Almeida (PCdoB/AC),2
56,73945,Eduardo Gomes,SD,TO,governo,MPV88119,camara,2199763,Eduardo Gomes (SD/TO),2
56,74057,Alice Portugal,PCdoB,BA,oposição,MPV88119,camara,2199763,Alice Portugal (PCdoB/BA),10
56,74060,Daniel Almeida,PCdoB,BA,oposição,MPV88119,camara,2199763,Daniel Almeida (PCdoB/BA),10
56,74398,Maria Do Rosário,PT,RS,oposição,MPV88119,camara,2199763,Maria Do Rosário (PT/RS),12
56,74400,Paulo Pimenta,PT,RS,oposição,MPV88119,camara,2199763,Paulo Pimenta (PT/RS),37
56,74419,Gonzaga Patriota,PSB,PE,oposição,MPV88119,camara,2199763,Gonzaga Patriota (PSB/PE),2
56,74478,Luciano Bivar,PSL,PE,governo,MPV88119,camara,2199763,Luciano Bivar (PSL/PE),4
56,74548,Jaques Wagner,PT,BA,oposição,MPV88119,camara,2199763,Jaques Wagner (PT/BA),12
56,74585,Lincoln Portela,PL,MG,governo,MPV88119,camara,2199763,Lincoln Portela (PL/MG),6
56,74848,Jandira Feghali,PCdoB,RJ,oposição,MPV88119,camara,2199763,Jandira Feghali (PCdoB/RJ),10
56,81055,Márcio Jerry,PCdoB,MA,oposição,MPV88119,camara,2199763,Márcio Jerry (PCdoB/MA),8
56,1249,Senadora Kátia Abreu,PMDB,TO,governo,CMMPV 881/2019,senado,136531,Senadora Kátia Abreu (PMDB/TO),1
56,141470,Deputado Federal José Guimarães,PT,CE,oposição,CMMPV 881/2019,senado,136531,Deputado Federal José Guimarães (PT/CE),5
56,141513,Deputado Federal Bilac Pinto,DEM,MG,governo,CMMPV 881/2019,senado,136531,Deputado Federal Bilac Pinto (DEM/MG),1
56,171619,Deputada Federal Margarida Salomão,PT,MG,oposição,CMMPV 881/2019,senado,136531,Deputada Federal Margarida Salomão (PT/MG),1
56,204576,Deputado Federal João Roma,PRB,BA,governo,CMMPV 881/2019,senado,136531,Deputado Federal João Roma (PRB/BA),1
56,3396,Senador Tasso Jereissati,PSDB,CE,governo,CMMPV 881/2019,senado,136531,Senador Tasso Jereissati (PSDB/CE),3
56,3777,Senador Eduardo Gomes,MDB,TO,governo,CMMPV 881/2019,senado,136531,Senador Eduardo Gomes (MDB/TO),2
56,3806,Senador Zequinha Marinho,PSC,PA,governo,CMMPV 881/2019,senado,136531,Senador Zequinha Marinho (PSC/PA),2
56,3830,Senador Davi Alcolumbre,DEM,AP,governo,CMMPV 881/2019,senado,136531,Senador Davi Alcolumbre (DEM/AP),1
56,4531,Senador Jayme Campos,DEM,MT,governo,CMMPV 881/2019,senado,136531,Senador Jayme Campos (DEM/MT),2
56,4770,Senador Izalci Lucas,PSDB,DF,governo,CMMPV 881/2019,senado,136531,Senador Izalci Lucas (PSDB/DF),4
56,4981,Senador Acir Gurgacz,PDT,RO,oposição,CMMPV 881/2019,senado,136531,Senador Acir Gurgacz (PDT/RO),5
56,5008,Senador Humberto Costa,PT,PE,oposição,CMMPV 881/2019,senado,136531,Senador Humberto Costa (PT/PE),5
56,5012,Senador Randolfe Rodrigues,REDE,AP,oposição,PLEN,senado,136531,Senador Randolfe Rodrigues (REDE/AP),3
56,5352,Senador Rogério Carvalho,PT,SE,oposição,CMMPV 881/2019,senado,136531,Senador Rogério Carvalho (PT/SE),10
56,5411,Senador Weverton,PDT,MA,oposição,CMMPV 881/2019,senado,136531,Senador Weverton (PDT/MA),3
56,5502,Senador Plínio Valério,PSDB,AM,governo,CMMPV 881/2019,senado,136531,Senador Plínio Valério (PSDB/AM),1
56,5523,Senador Otto Alencar,PSD,BA,governo,PLEN,senado,136531,Senador Otto Alencar (PSD/BA),2
56,5529,Senador Antonio Anastasia,PSDB,MG,governo,CMMPV 881/2019,senado,136531,Senador Antonio Anastasia (PSDB/MG),3
56,5537,Senador Dário Berger,MDB,SC,governo,CMMPV 881/2019,senado,136531,Senador Dário Berger (MDB/SC),12
56,5627,Senador Jean Paul Prates,PT,RN,oposição,CMMPV 881/2019,senado,136531,Senador Jean Paul Prates (PT/RN),9
56,5718,Senadora Eliziane Gama,CIDADANIA,MA,governo,PLEN,senado,136531,Senadora Eliziane Gama (CIDADANIA/MA),3
56,5732,Senador Rodrigo Pacheco,DEM,MG,governo,CMMPV 881/2019,senado,136531,Senador Rodrigo Pacheco (DEM/MG),10
56,5783,Senadora Zenaide Maia,PROS,RN,governo,CMMPV 881/2019,senado,136531,Senadora Zenaide Maia (PROS/RN),7
56,581,Senador Jaques Wagner,PT,BA,oposição,CMMPV 881/2019,senado,136531,Senador Jaques Wagner (PT/BA),12
56,5905,Senador Rodrigo Cunha,PSDB,AL,governo,CMMPV 881/2019,senado,136531,Senador Rodrigo Cunha (PSDB/AL),2
56,5953,Senador Fabiano Contarato,REDE,ES,oposição,PLEN,senado,136531,Senador Fabiano Contarato (REDE/ES),2
56,5979,Senadora Leila Barros,PSB,DF,oposição,CMMPV 881/2019,senado,136531,Senadora Leila Barros (PSB/DF),3
56,5988,Senadora Soraya Thronicke,PSL,MS,governo,CMMPV 881/2019,senado,136531,Senadora Soraya Thronicke (PSL/MS),3
56,5998,Senadora Daniella Ribeiro,PP,PB,governo,CMMPV 881/2019,senado,136531,Senadora Daniella Ribeiro (PP/PB),2
56,90,Senador José Serra,PSDB,SP,governo,CMMPV 881/2019,senado,136531,Senador José Serra (PSDB/SP),1
57,3777,Senador Eduardo Gomes,MDB,TO,governo,CI,senado,126049,Senador Eduardo Gomes (MDB/TO),8
57,5422,Senador Marcos Rogério,DEM,RO,governo,CI,senado,126049,Senador Marcos Rogério (DEM/RO),1
57,5926,Senador Lucas Barreto,PSD,AP,governo,CI,senado,126049,Senador Lucas Barreto (PSD/AP),1
57,5990,Senador Carlos Viana,PSD,MG,governo,CI,senado,126049,Senador Carlos Viana (PSD/MG),1
58,118594,Marcelo Squassoni,PRB,SP,governo,PLEN,camara,1307190,Marcelo Squassoni (PRB/SP),0.8333333333333333
58,141408,Cleber Verde,PRB,MA,governo,PLEN,camara,1307190,Cleber Verde (PRB/MA),1
58,141531,Rodrigo De Castro,PSDB,MG,governo,PLEN,camara,1307190,Rodrigo De Castro (PSDB/MG),0.8333333333333333
58,160575,Erika Kokay,PT,DF,oposição,PL191715,camara,1307190,Erika Kokay (PT/DF),8.666666666666666
58,178844,Pedro Vilela,PSDB,AL,governo,PLEN,camara,1307190,Pedro Vilela (PSDB/AL),0.8333333333333333
58,178905,Fabio Garcia,DEM,MT,governo,PL191715,camara,1307190,Fabio Garcia (DEM/MT),1
58,204505,Vavá Martins,PRB,PA,governo,CCP,camara,1307190,Vavá Martins (PRB/PA),1
58,73433,Arlindo Chinaglia,PT,SP,oposição,PL191715,camara,1307190,Arlindo Chinaglia (PT/SP),8.666666666666666
58,73584,Antonio Carlos Mendes Thame,PV,SP,governo,PLEN,camara,1307190,Antonio Carlos Mendes Thame (PV/SP),0.8333333333333333
58,73655,Augusto Carvalho,SOLIDARIEDADE,DF,governo,PLEN,camara,1307190,Augusto Carvalho (SOLIDARIEDADE/DF),0.8333333333333333
58,178868,Odorico Monteiro,PSB,CE,oposição,PLEN,camara,1307190,Odorico Monteiro (PSB/CE),0.8333333333333333
58,178986,Nilto Tatto,PT,SP,oposição,PL191715,camara,1307190,Nilto Tatto (PT/SP),8.666666666666666
59,177282,Subtenente Gonzaga,PDT,MG,oposição,CTASP,camara,2081681,Subtenente Gonzaga (PDT/MG),2
60,109429,Benes Leocádio,PRB,RN,governo,PEC04519,camara,2196833,Benes Leocádio (PRB/RN),1
60,116379,Darci De Matos,PSD,SC,governo,PEC04519,camara,2196833,Darci De Matos (PSD/SC),3
60,122158,Pedro Paulo,DEM,RJ,governo,PEC04519,camara,2196833,Pedro Paulo (DEM/RJ),1
60,122974,Pedro Lucas Fernandes,PTB,MA,governo,PEC04519,camara,2196833,Pedro Lucas Fernandes (PTB/MA),2
60,132504,Enio Verri,PT,,oposição,PEC04519,camara,2196833,Enio Verri (PT/NA),1
60,133439,André Figueiredo,PDT,CE,oposição,PEC04519,camara,2196833,André Figueiredo (PDT/CE),4
60,141391,Arnaldo Jardim,CIDADANIA,SP,governo,PEC04519,camara,2196833,Arnaldo Jardim (CIDADANIA/SP),4
60,141417,Edio Lopes,PL,RR,governo,PEC04519,camara,2196833,Edio Lopes (PL/RR),1
60,141422,Efraim Filho,DEM,,governo,PEC04519,camara,2196833,Efraim Filho (DEM/NA),4
60,141427,Fábio Ramalho,MDB,MG,governo,PLEN,camara,2196833,Fábio Ramalho (MDB/MG),1
60,141458,João Carlos Bacelar,PL,BA,governo,PEC04519,camara,2196833,João Carlos Bacelar (PL/BA),1
60,141488,Paulo Teixeira,PT,SP,oposição,PEC04519,camara,2196833,Paulo Teixeira (PT/SP),4.857142857142858
60,141508,Mauro Nazif,PSB,RO,oposição,PEC04519,camara,2196833,Mauro Nazif (PSB/RO),1
60,141513,Bilac Pinto,DEM,MG,governo,CCJC,camara,2196833,Bilac Pinto (DEM/MG),0.8571428571428571
60,141516,Paulo Abi-Ackel,PSDB,MG,governo,PEC04519,camara,2196833,Paulo Abi-Ackel (PSDB/MG),1
60,141523,Raul Henry,MDB,PE,governo,PEC04519,camara,2196833,Raul Henry (MDB/PE),2
60,141531,Rodrigo De Castro,PSDB,MG,governo,PEC04519,camara,2196833,Rodrigo De Castro (PSDB/MG),1
60,141553,Vanderlei Macris,PSDB,SP,governo,PEC04519,camara,2196833,Vanderlei Macris (PSDB/SP),3
60,151208,Laercio Oliveira,PP,SE,governo,PEC04519,camara,2196833,Laercio Oliveira (PP/SE),9
60,156190,Marcel Van Hattem,NOVO,RS,governo,PEC04519,camara,2196833,Marcel Van Hattem (NOVO/RS),1
60,159237,Assis Carvalho,PT,PI,oposição,PEC04519,camara,2196833,Assis Carvalho (PT/PI),1
60,160518,Weliton Prado,PROS,MG,governo,PEC04519,camara,2196833,Weliton Prado (PROS/MG),2
60,160527,Aguinaldo Ribeiro,PP,PB,governo,PEC04519,camara,2196833,Aguinaldo Ribeiro (PP/PB),3
60,160538,Bohn Gass,PT,RS,oposição,PEC04519,camara,2196833,Bohn Gass (PT/RS),1
60,160570,Jerônimo Goergen,PP,RS,governo,PEC04519,camara,2196833,Jerônimo Goergen (PP/RS),2
60,160600,Arthur Oliveira Maia,DEM,BA,governo,PEC04519,camara,2196833,Arthur Oliveira Maia (DEM/BA),1
60,160639,Professora Dorinha Seabra Rezende,DEM,TO,governo,PEC04519,camara,2196833,Professora Dorinha Seabra Rezende (DEM/TO),4
60,160666,Félix Mendonça Júnior,PDT,BA,oposição,PEC04519,camara,2196833,Félix Mendonça Júnior (PDT/BA),2
60,160758,Domingos Sávio,PSDB,MG,governo,PEC04519,camara,2196833,Domingos Sávio (PSDB/MG),1
60,162332,Luiz Nishimori,PL,PR,governo,PEC04519,camara,2196833,Luiz Nishimori (PL/PR),1
60,177282,Subtenente Gonzaga,PDT,MG,oposição,PEC04519,camara,2196833,Subtenente Gonzaga (PDT/MG),5.523809523809524
60,178832,Leandre,PV,PR,governo,PEC04519,camara,2196833,Leandre (PV/PR),1
60,178835,Afonso Motta,PDT,RS,oposição,PLEN,camara,2196833,Afonso Motta (PDT/RS),1
60,178863,Uldurico Junior,PROS,BA,governo,PEC04519,camara,2196833,Uldurico Junior (PROS/BA),1
60,178871,Evair Vieira De Melo,PP,ES,governo,PEC04519,camara,2196833,Evair Vieira De Melo (PP/ES),1
60,178879,Lucas Vergilio,SOLIDARIEDADE,GO,governo,PEC04519,camara,2196833,Lucas Vergilio (SOLIDARIEDADE/GO),1
60,178884,Hildo Rocha,MDB,MA,governo,PEC04519,camara,2196833,Hildo Rocha (MDB/MA),1
60,178886,Juscelino Filho,DEM,MA,governo,PEC04519,camara,2196833,Juscelino Filho (DEM/MA),1
60,178896,Newton Cardoso Jr,MDB,MG,governo,PEC04519,camara,2196833,Newton Cardoso Jr (MDB/MG),8
60,178930,Evandro Roman,PSD,PR,governo,PEC04519,camara,2196833,Evandro Roman (PSD/PR),4
60,178933,Sergio Souza,MDB,PR,governo,PEC04519,camara,2196833,Sergio Souza (MDB/PR),4
60,178934,Toninho Wandscheer,PROS,PR,governo,PEC04519,camara,2196833,Toninho Wandscheer (PROS/PR),1
60,178937,Altineu Côrtes,PL,RJ,governo,PEC04519,camara,2196833,Altineu Côrtes (PL/RJ),1
60,178939,Clarissa Garotinho,PROS,RJ,governo,CCJC,camara,2196833,Clarissa Garotinho (PROS/RJ),0.8571428571428571
60,178956,Mariana Carvalho,PSDB,RO,governo,PEC04519,camara,2196833,Mariana Carvalho (PSDB/RO),1
60,178959,Hiran Gonçalves,PP,RR,governo,PEC04519,camara,2196833,Hiran Gonçalves (PP/RR),1
60,178962,Carlos Gomes,PRB,RS,governo,PEC04519,camara,2196833,Carlos Gomes (PRB/RS),1
60,178975,Baleia Rossi,MDB,SP,governo,PLEN,camara,2196833,Baleia Rossi (MDB/SP),1
60,178977,Eduardo Cury,PSDB,SP,governo,PEC04519,camara,2196833,Eduardo Cury (PSDB/SP),4
60,178981,Herculano Passos,MDB,SP,governo,PEC04519,camara,2196833,Herculano Passos (MDB/SP),3
60,178983,Marcio Alvino,PL,SP,governo,PEC04519,camara,2196833,Marcio Alvino (PL/SP),1
60,178989,Renata Abreu,PODE,SP,governo,PEC04519,camara,2196833,Renata Abreu (PODE/SP),2
60,178992,Vitor Lippi,PSDB,SP,governo,PEC04519,camara,2196833,Vitor Lippi (PSDB/SP),6
60,178994,Dulce Miranda,MDB,TO,governo,PEC04519,camara,2196833,Dulce Miranda (MDB/TO),1
60,178997,Moses Rodrigues,MDB,CE,governo,PEC04519,camara,2196833,Moses Rodrigues (MDB/CE),4
60,191923,Flavio Nogueira,PDT,PI,oposição,PEC04519,camara,2196833,Flavio Nogueira (PDT/PI),1
60,204355,Da Vitoria,CIDADANIA,ES,governo,PEC04519,camara,2196833,Da Vitoria (CIDADANIA/ES),3
60,204359,Léo Moraes,PODE,RO,governo,PEC04519,camara,2196833,Léo Moraes (PODE/RO),4
60,204364,Eli Borges,SOLIDARIEDADE,TO,governo,PEC04519,camara,2196833,Eli Borges (SOLIDARIEDADE/TO),1
60,204371,Felipe Rigoni,PSB,ES,oposição,PEC04519,camara,2196833,Felipe Rigoni (PSB/ES),5
60,204380,Celina Leão,PP,DF,governo,PEC04519,camara,2196833,Celina Leão (PP/DF),1
60,204381,Luis Miranda,DEM,DF,governo,PEC04519,camara,2196833,Luis Miranda (DEM/DF),3
60,204383,Professor Israel Batista,PV,DF,governo,PEC04519,camara,2196833,Professor Israel Batista (PV/DF),4
60,204389,Elias Vaz,PSB,GO,oposição,PEC04519,camara,2196833,Elias Vaz (PSB/GO),1
60,204392,Francisco Jr.,PSD,GO,governo,PEC04519,camara,2196833,Francisco Jr. (PSD/GO),1
60,204396,Vermelho,PSD,PR,governo,PEC04519,camara,2196833,Vermelho (PSD/PR),1
60,204400,Aline Sleutjes,PSL,PR,governo,PEC04519,camara,2196833,Aline Sleutjes (PSL/PR),1
60,204403,Marlon Santos,PDT,RS,oposição,PEC04519,camara,2196833,Marlon Santos (PDT/RS),1
60,204406,Pedro Westphalen,PP,RS,governo,PEC04519,camara,2196833,Pedro Westphalen (PP/RS),1
60,204407,Fernanda Melchionna,PSOL,RS,oposição,PEC04519,camara,2196833,Fernanda Melchionna (PSOL/RS),7.5
60,204413,Alcides Rodrigues,PATRIOTA,GO,governo,PEC04519,camara,2196833,Alcides Rodrigues (PATRIOTA/GO),3
60,204419,Glaustin Fokus,PSC,GO,governo,PEC04519,camara,2196833,Glaustin Fokus (PSC/GO),2
60,204425,Silvio Costa Filho,PRB,PE,governo,PEC04519,camara,2196833,Silvio Costa Filho (PRB/PE),3
60,204427,Fernando Rodolfo,PL,PE,governo,PEC04519,camara,2196833,Fernando Rodolfo (PL/PE),1
60,204431,Marcos Aurélio Sampaio,MDB,PI,governo,PEC04519,camara,2196833,Marcos Aurélio Sampaio (MDB/PI),2
60,204433,Marcelo Calero,CIDADANIA,RJ,governo,PEC04519,camara,2196833,Marcelo Calero (CIDADANIA/RJ),1
60,204440,Christino Aureo,PP,RJ,governo,PEC04519,camara,2196833,Christino Aureo (PP/RJ),1
60,204460,Carlos Jordy,PSL,RJ,governo,PEC04519,camara,2196833,Carlos Jordy (PSL/RJ),1
60,204461,Paulo Ganime,NOVO,RJ,governo,PEC04519,camara,2196833,Paulo Ganime (NOVO/RJ),0.5
60,204464,Talíria Petrone,PSOL,RJ,oposição,CCJC,camara,2196833,Talíria Petrone (PSOL/RJ),2.8571428571428568
60,204468,Joenia Wapichana,REDE,RR,oposição,PEC04519,camara,2196833,Joenia Wapichana (REDE/RR),5
60,204482,Euclydes Pettersen,PSC,MG,governo,PEC04519,camara,2196833,Euclydes Pettersen (PSC/MG),2
60,204484,General Peternelli,PSL,SP,governo,PEC04519,camara,2196833,General Peternelli (PSL/SP),1
60,204485,Luiz Carlos Motta,PL,SP,governo,PEC04519,camara,2196833,Luiz Carlos Motta (PL/SP),5
60,204496,Celso Sabino,PSDB,PA,governo,PEC04519,camara,2196833,Celso Sabino (PSDB/PA),6
60,204499,Cássio Andrade,PSB,PA,oposição,PEC04519,camara,2196833,Cássio Andrade (PSB/PA),1
60,204500,Eduardo Costa,PTB,PA,governo,PEC04519,camara,2196833,Eduardo Costa (PTB/PA),9
60,204501,Alencar Santana Braga,PT,SP,oposição,CCJC,camara,2196833,Alencar Santana Braga (PT/SP),1.8571428571428572
60,204504,Cezinha De Madureira,PSD,SP,governo,PEC04519,camara,2196833,Cezinha De Madureira (PSD/SP),2
60,204506,Marcos Pereira,PRB,SP,governo,MESA,camara,2196833,Marcos Pereira (PRB/SP),1
60,204514,Coronel Tadeu,PSL,SP,governo,PEC04519,camara,2196833,Coronel Tadeu (PSL/SP),2
60,204515,André Janones,AVANTE,MG,governo,PEC04519,camara,2196833,André Janones (AVANTE/MG),2
60,204516,Alexis Fonteyne,NOVO,SP,governo,PEC04519,camara,2196833,Alexis Fonteyne (NOVO/SP),7.5
60,204517,Zé Vitor,PL,MG,governo,PEC04519,camara,2196833,Zé Vitor (PL/MG),1
60,204518,Dr. Frederico,PATRIOTA,MG,governo,PEC04519,camara,2196833,Dr. Frederico (PATRIOTA/MG),4
60,204526,Luiz Philippe De Orleans e Bragança,PSL,SP,governo,PEC04519,camara,2196833,Luiz Philippe De Orleans e Bragança (PSL/SP),4
60,204527,Geninho Zuliani,DEM,SP,governo,PEC04519,camara,2196833,Geninho Zuliani (DEM/SP),1
60,204534,Tabata Amaral,PDT,SP,oposição,PEC04519,camara,2196833,Tabata Amaral (PDT/SP),4
60,204537,Enrico Misasi,PV,SP,governo,PEC04519,camara,2196833,Enrico Misasi (PV/SP),1
60,204543,Luiz Flávio Gomes,PSB,SP,oposição,PEC04519,camara,2196833,Luiz Flávio Gomes (PSB/SP),1
60,204551,Bosco Saraiva,SOLIDARIEDADE,AM,governo,PEC04519,camara,2196833,Bosco Saraiva (SOLIDARIEDADE/AM),1.8
60,204552,Eduardo Braide,PMN,MA,governo,PEC04519,camara,2196833,Eduardo Braide (PMN/MA),1
60,204555,José Ricardo,PT,AM,oposição,PEC04519,camara,2196833,José Ricardo (PT/AM),1.8
60,204556,Marcelo Ramos,PL,AM,governo,PEC04519,camara,2196833,Marcelo Ramos (PL/AM),7.8
60,204557,Sidney Leite,PSD,AM,governo,PEC04519,camara,2196833,Sidney Leite (PSD/AM),5.800000000000001
60,204559,Zé Neto,PT,BA,oposição,PEC04519,camara,2196833,Zé Neto (PT/BA),1
60,204566,Marreca Filho,PATRIOTA,MA,governo,PEC04519,camara,2196833,Marreca Filho (PATRIOTA/MA),1
60,204570,Pastor Gildenemyr,PMN,MA,governo,PEC04519,camara,2196833,Pastor Gildenemyr (PMN/MA),2
60,204572,Capitão Alberto Neto,PRB,AM,governo,PEC04519,camara,2196833,Capitão Alberto Neto (PRB/AM),3.8
60,204575,Gil Cutrim,PDT,MA,oposição,PEC04519,camara,2196833,Gil Cutrim (PDT/MA),2
60,204576,João Roma,PRB,BA,governo,CCJC,camara,2196833,João Roma (PRB/BA),3
60,207309,Enéias Reis,PSL,MG,governo,PEC04519,camara,2196833,Enéias Reis (PSL/MG),1
60,66828,Fausto Pinato,PP,SP,governo,PEC04519,camara,2196833,Fausto Pinato (PP/SP),4
60,73486,Pompeo De Mattos,PDT,RS,oposição,CCJC,camara,2196833,Pompeo De Mattos (PDT/RS),0.6666666666666666
60,74043,Wellington Roberto,PL,PB,governo,PEC04519,camara,2196833,Wellington Roberto (PL/PB),2
60,74044,Wilson Santiago,PTB,PB,governo,PEC04519,camara,2196833,Wilson Santiago (PTB/PB),2
60,74052,Bosco Costa,PL,SE,governo,PEC04519,camara,2196833,Bosco Costa (PL/SE),1
60,74060,Daniel Almeida,PCdoB,BA,oposição,PEC04519,camara,2196833,Daniel Almeida (PCdoB/BA),4
60,74161,Reginaldo Lopes,PT,MG,oposição,PEC04519,camara,2196833,Reginaldo Lopes (PT/MG),6
60,74305,Roberto Pessoa,PSDB,CE,governo,PEC04519,camara,2196833,Roberto Pessoa (PSDB/CE),3
60,74317,Júlio Cesar,PSD,PI,governo,PEC04519,camara,2196833,Júlio Cesar (PSD/PI),7
60,74356,Silas Câmara,PRB,AM,governo,PEC04519,camara,2196833,Silas Câmara (PRB/AM),1
60,74366,João Campos,PRB,GO,governo,PEC04519,camara,2196833,João Campos (PRB/GO),2
