id_leggo,id_ext,casa,id_autor,tipo_autor,nome_autor,partido,uf,tipo_generico,sigla_local,peso_total_documentos,num_documentos,is_important,bancada
34,2192459,camara,204561,deputado,Bira Do Pindaré,PSB,MA,Requerimento,PEC00619,2,3,TRUE,oposição
34,2192459,camara,204563,deputado,Josimar Maranhãozinho,PL,MA,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,204572,deputado,Capitão Alberto Neto,PRB,AM,Requerimento,PEC00619,2,2,TRUE,governo
34,2192459,camara,204574,deputado,Junior Lourenço,PL,,Emenda,PEC00619,2,2,TRUE,governo
34,2192459,camara,204466,deputado,Tereza Nelma,PSDB,AL,Emenda,PEC00619,1.7,3,TRUE,governo
34,2192459,camara,204566,deputado,Marreca Filho,PATRIOTA,MA,Emenda,PEC00619,1.6666666666666667,3,TRUE,governo
34,2192459,camara,74060,deputado,Daniel Almeida,PCdoB,BA,Emenda,PEC00619,1.625,6,TRUE,oposição
34,2192459,camara,74655,deputado,Eduardo Barbosa,PSDB,MG,Emenda,PEC00619,1.5,2,TRUE,governo
34,2192459,camara,178964,deputado,Heitor Schuch,PSB,RS,Requerimento,PEC00619,1.5,2,TRUE,oposição
34,2192459,camara,204494,deputado,Fred Costa,PATRIOTA,MG,Emenda,PEC00619,1.3095238095238095,4,TRUE,governo
34,2192459,camara,73486,deputado,Pompeo De Mattos,PDT,RS,Requerimento,CCJC,1.2,2,TRUE,oposição
34,2192459,camara,204541,deputado,Eduardo Bismarck,PDT,CE,Requerimento,CCJC,1.2,2,TRUE,oposição
34,2192459,camara,178975,deputado,Baleia Rossi,MDB,SP,Emenda,PEC00619,1.1666666666666667,2,TRUE,governo
34,2192459,camara,204514,deputado,Coronel Tadeu,PSL,SP,Emenda,PEC00619,1.1,2,TRUE,governo
34,2192459,camara,204553,deputado,Pastor Sargento Isidório,AVANTE,BA,Emenda,PEC00619,1.1,2,TRUE,governo
34,2192459,camara,69871,deputado,Bacelar,PODE,BA,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,73482,deputado,Henrique Fontana,PT,RS,Requerimento,CLAUDIO ANDRÉS PALAVECINO CÁCERES - Professor do Departamento de Direito do Trabalho e Seguridade Social da Universidade do Chile,1,1,FALSE,oposição
34,2192459,camara,73486,deputado,Pompeo De Mattos,PDT,RS,Voto em Separado,CCJC,1,1,TRUE,oposição
34,2192459,camara,73891,deputado,Darcísio Perondi,MDB,RS,Outros,1,1,1,FALSE,governo
34,2192459,camara,73891,deputado,Darcísio Perondi,MDB,RS,Requerimento,CLAUDIO ANDRÉS PALAVECINO CÁCERES - Professor do Departamento de Direito do Trabalho e Seguridade Social da Universidade do Chile,1,1,FALSE,governo
34,2192459,camara,73891,deputado,Darcísio Perondi,MDB,RS,Requerimento,CSSF,1,1,TRUE,governo
34,2192459,camara,74044,deputado,Wilson Santiago,PTB,PB,Voto em Separado,CCJC,1,1,TRUE,governo
34,2192459,camara,74057,deputado,Alice Portugal,PCdoB,BA,Outros,MESA,1,1,FALSE,oposição
34,2192459,camara,74156,deputado,Leonardo Monteiro,PT,MG,Emenda,PEC00619,1,1,TRUE,oposição
34,2192459,camara,74158,deputado,Mário Heringer,PDT,MG,Emenda,PEC00619,1,1,TRUE,oposição
34,2192459,camara,74159,deputado,Odair Cunha,PT,MG,Requerimento,CCJC,1,2,TRUE,oposição
34,2192459,camara,74305,deputado,Roberto Pessoa,PSDB,CE,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,74317,deputado,Júlio Cesar,PSD,PI,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,74571,deputado,Nelson Pellegrino,PT,BA,Requerimento,PLEN,1,1,TRUE,oposição
34,2192459,camara,74848,deputado,Jandira Feghali,PCdoB,RJ,Outros,CCP,1,1,FALSE,oposição
34,2192459,camara,90842,deputado,Santini,PTB,RS,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,90842,deputado,Santini,PTB,RS,Emenda,PLEN,1,1,TRUE,governo
34,2192459,camara,107283,deputado,Gleisi Hoffmann,PT,PR,Requerimento,CCJC,1,2,TRUE,oposição
34,2192459,camara,108338,deputado,Jaqueline Cassol,PP,RO,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,122158,deputado,Pedro Paulo,DEM,RJ,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,122158,deputado,Pedro Paulo,DEM,RJ,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,133968,deputado,Paulo Ramos,PDT,RJ,Outros,MESA,1,3,FALSE,oposição
34,2192459,camara,136811,deputado,Afonso Hamm,PP,RS,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,141408,deputado,Cleber Verde,PRB,MA,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,141439,deputado,Chico D'angelo,PDT,RJ,Voto em Separado,PEC00619,1,1,TRUE,oposição
34,2192459,camara,141450,deputado,Hugo Leal,PSD,RJ,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,141488,deputado,Paulo Teixeira,PT,SP,Emenda,PEC00619,1,1,TRUE,oposição
34,2192459,camara,141513,deputado,Bilac Pinto,DEM,MG,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,141516,deputado,Paulo Abi-Ackel,PSDB,MG,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,141555,deputado,Vinicius Carvalho,PRB,SP,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,157130,deputado,Túlio Gadêlha,PDT,PE,Emenda,PEC00619,1,1,TRUE,oposição
34,2192459,camara,160518,deputado,Weliton Prado,PROS,MG,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,160527,deputado,Aguinaldo Ribeiro,PP,PB,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,160575,deputado,Erika Kokay,PT,DF,Outros,MESA,1,1,FALSE,oposição
34,2192459,camara,160588,deputado,Diego Andrade,PSD,MG,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,160632,deputado,Zé Silva,SOLIDARIEDADE,MG,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,160653,deputado,Roberto De Lucena,PODE,SP,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,160655,deputado,Ricardo Izar,PP,SP,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,160758,deputado,Domingos Sávio,PSDB,MG,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,178835,deputado,Afonso Motta,PDT,RS,Emenda,PLEN,1,1,TRUE,oposição
34,2192459,camara,178835,deputado,Afonso Motta,PDT,RS,Outros,CCP,1,1,FALSE,oposição
34,2192459,camara,178835,deputado,Afonso Motta,PDT,RS,Voto em Separado,CCJC,1,1,TRUE,oposição
34,2192459,camara,178836,deputado,Alan Rick,DEM,AC,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,178842,deputado,Jhc,PSB,AL,Emenda,PEC00619,1,1,TRUE,oposição
34,2192459,camara,178854,deputado,Elmar Nascimento,DEM,BA,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,178854,deputado,Elmar Nascimento,DEM,BA,Requerimento,PLEN,1,1,TRUE,governo
34,2192459,camara,178881,deputado,Aluisio Mendes,PODE,MA,Emenda,PLEN,1,1,TRUE,governo
34,2192459,camara,178882,deputado,André Fufuca,PP,MA,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,178921,deputado,Sebastião Oliveira,PL,PE,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,178922,deputado,Tadeu Alencar,PSB,PE,Requerimento,CCJC,1,1,TRUE,oposição
34,2192459,camara,178922,deputado,Tadeu Alencar,PSB,PE,Requerimento,PLEN,1,1,TRUE,oposição
34,2192459,camara,178927,deputado,Aliel Machado,PSB,PR,Emenda,PEC00619,1,4,TRUE,oposição
34,2192459,camara,178953,deputado,Expedito Netto,PSD,RO,Voto em Separado,CCJC,1,1,TRUE,governo
34,2192459,camara,178964,deputado,Heitor Schuch,PSB,RS,Emenda,PEC00619,1,1,TRUE,oposição
34,2192459,camara,178966,deputado,Geovania De Sá,PSDB,SC,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,178977,deputado,Eduardo Cury,PSDB,SP,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,178981,deputado,Herculano Passos,MDB,SP,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,191923,deputado,Flavio Nogueira,PDT,PI,Emenda,PEC00619,1,1,TRUE,oposição
34,2192459,camara,198197,deputado,Greyce Elias,AVANTE,MG,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204358,deputado,Beto Pereira,PSDB,MS,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,204367,deputado,Daniel Freitas,PSL,SC,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204385,deputado,Valdevan Noventa,PSC,SE,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204387,deputado,Sargento Fahur,PSD,,Requerimento,MESA,1,1,FALSE,governo
34,2192459,camara,204392,deputado,Francisco Jr.,PSD,GO,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204398,deputado,Felipe Francischini,PSL,PR,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,204409,deputado,Daniel Trzeciak,PSDB,RS,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,204425,deputado,Silvio Costa Filho,PRB,PE,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,204429,deputado,João H. Campos,PSB,PE,Emenda,PEC00619,1,1,TRUE,oposição
34,2192459,camara,204434,deputado,Dra. Vanda Milani,SOLIDARIEDADE,AC,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204439,deputado,Dr. Leonardo,SOLIDARIEDADE,MT,Emenda,PEC00619,1,2,TRUE,governo
34,2192459,camara,204440,deputado,Christino Aureo,PP,RJ,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204441,deputado,Otoni De Paula,PSC,RJ,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,204454,deputado,Daniel Silveira,PSL,RJ,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204456,deputado,Gutemberg Reis,MDB,RJ,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204461,deputado,Paulo Ganime,NOVO,RJ,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,204468,deputado,Joenia Wapichana,REDE,RR,Voto em Separado,CCJC,1,1,TRUE,oposição
34,2192459,camara,204476,deputado,Chiquinho Brazão,AVANTE,RJ,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204476,deputado,Chiquinho Brazão,AVANTE,RJ,Requerimento,1SECM,1,1,FALSE,governo
34,2192459,camara,204479,deputado,Nicoletti,PSL,RR,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204482,deputado,Euclydes Pettersen,PSC,MG,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204483,deputado,Vilson Da Fetaemg,PSB,MG,Emenda,PEC00619,1,1,TRUE,oposição
34,2192459,camara,204487,deputado,Capitão Wagner,PROS,CE,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,204490,deputado,Charlles Evangelista,PSL,MG,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204496,deputado,Celso Sabino,PSDB,PA,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204500,deputado,Eduardo Costa,PTB,PA,Requerimento,CSSF,1,1,TRUE,governo
34,2192459,camara,204514,deputado,Coronel Tadeu,PSL,SP,Requerimento,CCJC,1,1,TRUE,governo
34,2192459,camara,204517,deputado,Zé Vitor,PL,MG,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204522,deputado,Marco Bertaiolli,PSD,SP,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204522,deputado,Marco Bertaiolli,PSD,SP,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,204527,deputado,Geninho Zuliani,DEM,SP,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204528,deputado,Adriana Ventura,NOVO,SP,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,204533,deputado,Idilvan Alencar,PDT,CE,Emenda,PEC00619,1,1,TRUE,oposição
34,2192459,camara,204536,deputado,Kim Kataguiri,DEM,SP,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204537,deputado,Enrico Misasi,PV,SP,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,204541,deputado,Eduardo Bismarck,PDT,CE,Voto em Separado,CCJC,1,1,TRUE,oposição
34,2192459,camara,204543,deputado,Luiz Flávio Gomes,PSB,SP,Requerimento,CCJC,1,1,TRUE,oposição
34,2192459,camara,204556,deputado,Marcelo Ramos,PL,AM,Requerimento,PEC00619,1,1,TRUE,governo
34,2192459,camara,204556,deputado,Marcelo Ramos,PL,AM,Voto em Separado,CCJC,1,1,TRUE,governo
34,2192459,camara,204563,deputado,Josimar Maranhãozinho,PL,MA,Requerimento,CCJC,1,1,TRUE,governo
34,2192459,camara,204575,deputado,Gil Cutrim,PDT,MA,Voto em Separado,CCJC,1,1,TRUE,oposição
34,2192459,camara,204576,deputado,João Roma,PRB,BA,Emenda,PEC00619,1,1,TRUE,governo
34,2192459,camara,209189,deputado,Joseildo Ramos,PT,BA,Emenda,PEC00619,1,1,TRUE,oposição
34,2192459,camara,204518,deputado,Dr. Frederico,PATRIOTA,MG,Emenda,PEC00619,0.8095238095238095,3,TRUE,governo
34,2192459,camara,178987,deputado,Orlando Silva,PCdoB,SP,Emenda,PEC00619,0.7678571428571428,6,TRUE,oposição
34,2192459,camara,204477,deputado,Felício Laterça,PSL,RJ,Emenda,PEC00619,0.7333333333333334,3,TRUE,governo
34,2192459,camara,204512,deputado,Delegado Marcelo Freitas,PSL,MG,Emenda,PEC00619,0.7333333333333334,3,TRUE,governo
34,2192459,camara,204569,deputado,Delegado Pablo,PSL,AM,Emenda,PEC00619,0.7333333333333334,3,TRUE,governo
34,2192459,camara,204416,deputado,Sanderson,PSL,RS,Emenda,PEC00619,0.7,2,TRUE,governo
34,2192459,camara,73801,deputado,Renildo Calheiros,PCdoB,PE,Emenda,PEC00619,0.625,5,TRUE,oposição
34,2192459,camara,73943,deputado,Perpétua Almeida,PCdoB,AC,Emenda,PEC00619,0.625,5,TRUE,oposição
34,2192459,camara,74057,deputado,Alice Portugal,PCdoB,BA,Emenda,PEC00619,0.625,5,TRUE,oposição
34,2192459,camara,74848,deputado,Jandira Feghali,PCdoB,RJ,Emenda,PEC00619,0.625,5,TRUE,oposição
34,2192459,camara,81055,deputado,Márcio Jerry,PCdoB,MA,Emenda,PEC00619,0.625,5,TRUE,oposição
34,2192459,camara,160641,deputado,Professora Marcivania,PCdoB,AP,Emenda,PEC00619,0.625,5,TRUE,oposição
34,2192459,camara,73460,deputado,Gustavo Fruet,PDT,PR,Emenda,PEC00619,0.5,1,TRUE,oposição
34,2192459,camara,73801,deputado,Renildo Calheiros,PCdoB,PE,Voto em Separado,CCJC,0.5,1,TRUE,oposição
34,2192459,camara,74044,deputado,Wilson Santiago,PTB,PB,Emenda,PEC00619,0.5,1,TRUE,governo
34,2192459,camara,74571,deputado,Nelson Pellegrino,PT,BA,Emenda,PEC00619,0.5,1,TRUE,oposição
34,2192459,camara,76874,deputado,Marcelo Freixo,PSOL,RJ,Voto em Separado,CCJC,0.5,1,TRUE,oposição
34,2192459,camara,133439,deputado,André Figueiredo,PDT,CE,Outros,2,0.5,1,FALSE,oposição
34,2192459,camara,141405,deputado,Celso Maldaner,MDB,SC,Voto em Separado,CCJC,0.5,1,TRUE,governo
34,2192459,camara,141459,deputado,João Maia,PL,RN,Emenda,PEC00619,0.5,1,TRUE,governo
34,2192459,camara,160511,deputado,Alessandro Molon,PSB,RJ,Requerimento,PEC00619,0.5,1,TRUE,oposição
34,2192459,camara,160512,deputado,Aureo Ribeiro,SOLIDARIEDADE,RJ,Emenda,PEC00619,0.5,1,TRUE,governo
34,2192459,camara,178927,deputado,Aliel Machado,PSB,PR,Requerimento,PEC00619,0.5,1,TRUE,oposição
34,2192459,camara,178929,deputado,Diego Garcia,PODE,PR,Emenda,PEC00619,0.5,1,TRUE,governo
34,2192459,camara,178987,deputado,Orlando Silva,PCdoB,SP,Voto em Separado,CCJC,0.5,1,TRUE,oposição
34,2192459,camara,178992,deputado,Vitor Lippi,PSDB,SP,Emenda,PEC00619,0.5,1,TRUE,governo
34,2192459,camara,179001,deputado,Márcio Biolchi,MDB,RS,Voto em Separado,CCJC,0.5,1,TRUE,governo
34,2192459,camara,204464,deputado,Talíria Petrone,PSOL,RJ,Voto em Separado,CCJC,0.5,1,TRUE,oposição
34,2192459,camara,204467,deputado,Professora Rosa Neide,PT,MT,Requerimento,PEC00619,0.5,2,TRUE,oposição
34,2192459,camara,204486,deputado,Mauro Benevides Filho,PDT,,Outros,2,0.5,1,FALSE,oposição
34,2192459,camara,204501,deputado,Alencar Santana Braga,PT,SP,Requerimento,PEC00619,0.5,2,TRUE,oposição
34,2192459,camara,204532,deputado,Vinicius Poit,NOVO,SP,Requerimento,PEC00619,0.5,1,TRUE,governo
34,2192459,camara,73531,deputado,Ivan Valente,PSOL,SP,Emenda,PEC00619,0.4,4,TRUE,oposição
34,2192459,camara,74784,deputado,Luiza Erundina,PSOL,SP,Emenda,PEC00619,0.4,4,TRUE,oposição
34,2192459,camara,76874,deputado,Marcelo Freixo,PSOL,RJ,Emenda,PEC00619,0.4,4,TRUE,oposição
34,2192459,camara,134812,deputado,Edmilson Rodrigues,PSOL,PA,Emenda,PEC00619,0.4,4,TRUE,oposição
34,2192459,camara,152605,deputado,Glauber Braga,PSOL,RJ,Emenda,PEC00619,0.4,4,TRUE,oposição
34,2192459,camara,204407,deputado,Fernanda Melchionna,PSOL,RS,Emenda,PEC00619,0.4,4,TRUE,oposição
34,2192459,camara,204464,deputado,Talíria Petrone,PSOL,RJ,Emenda,PEC00619,0.4,4,TRUE,oposição
34,2192459,camara,204509,deputado,Áurea Carolina,PSOL,MG,Emenda,PEC00619,0.4,4,TRUE,oposição
34,2192459,camara,204535,deputado,Sâmia Bomfim,PSOL,SP,Emenda,PEC00619,0.4,4,TRUE,oposição
34,2192459,camara,205548,deputado,David Miranda,PSOL,RJ,Emenda,PEC00619,0.4,4,TRUE,oposição
34,2192459,camara,73531,deputado,Ivan Valente,PSOL,SP,Voto em Separado,PEC00619,0.3333333333333333,2,TRUE,oposição
34,2192459,camara,74784,deputado,Luiza Erundina,PSOL,SP,Voto em Separado,PEC00619,0.3333333333333333,2,TRUE,oposição
34,2192459,camara,204377,deputado,Paula Belmonte,CIDADANIA,DF,Emenda,PEC00619,0.3333333333333333,1,TRUE,governo
34,2192459,camara,204535,deputado,Sâmia Bomfim,PSOL,SP,Voto em Separado,PEC00619,0.3333333333333333,2,TRUE,oposição
34,2192459,camara,164360,deputado,Carmen Zanotto,CIDADANIA,SC,Emenda,PEC00619,0.30952380952380953,2,TRUE,governo
34,2192459,camara,156190,deputado,Marcel Van Hattem,NOVO,RS,Emenda,PEC00619,0.25,2,TRUE,governo
34,2192459,camara,204365,deputado,Gilson Marques,NOVO,SC,Emenda,PEC00619,0.25,2,TRUE,governo
34,2192459,camara,204461,deputado,Paulo Ganime,NOVO,RJ,Emenda,PEC00619,0.25,2,TRUE,governo
34,2192459,camara,204468,deputado,Joenia Wapichana,REDE,RR,Emenda,PEC00619,0.25,1,TRUE,oposição
34,2192459,camara,204516,deputado,Alexis Fonteyne,NOVO,SP,Emenda,PEC00619,0.25,2,TRUE,governo
34,2192459,camara,204519,deputado,Tiago Mitraud,NOVO,MG,Emenda,PEC00619,0.25,2,TRUE,governo
34,2192459,camara,204523,deputado,Lucas Gonzalez,NOVO,MG,Emenda,PEC00619,0.25,2,TRUE,governo
34,2192459,camara,204528,deputado,Adriana Ventura,NOVO,SP,Emenda,PEC00619,0.25,2,TRUE,governo
34,2192459,camara,204532,deputado,Vinicius Poit,NOVO,SP,Emenda,PEC00619,0.25,2,TRUE,governo
34,2192459,camara,177282,deputado,Subtenente Gonzaga,PDT,MG,Requerimento,CCJC,0.2,1,TRUE,oposição
34,2192459,camara,178835,deputado,Afonso Motta,PDT,RS,Requerimento,CCJC,0.2,1,TRUE,oposição
34,2192459,camara,178881,deputado,Aluisio Mendes,PODE,MA,Emenda,PEC00619,0.2,1,TRUE,governo
34,2192459,camara,204357,deputado,Rose Modesto,PSDB,MS,Emenda,PEC00619,0.2,1,TRUE,governo
34,2192459,camara,204421,deputado,Edna Henrique,PSDB,PB,Emenda,PEC00619,0.2,1,TRUE,governo
34,2192459,camara,204471,deputado,Mara Rocha,PSDB,AC,Emenda,PEC00619,0.2,1,TRUE,governo
34,2192459,camara,207176,deputado,Bia Cavassa,PSDB,MS,Emenda,PEC00619,0.2,1,TRUE,governo
34,2192459,camara,160642,deputado,Pastor Eurico,PATRIOTA,PE,Emenda,PEC00619,0.16666666666666666,1,TRUE,governo
34,2192459,camara,178832,deputado,Leandre,PV,PR,Emenda,PEC00619,0.16666666666666666,1,TRUE,governo
34,2192459,camara,178994,deputado,Dulce Miranda,MDB,TO,Emenda,PEC00619,0.16666666666666666,1,TRUE,governo
34,2192459,camara,204488,deputado,Célio Studart,PV,CE,Emenda,PEC00619,0.14285714285714285,1,TRUE,governo
34,2192459,camara,73586,deputado,Júlio Delgado,PSB,MG,Voto em Separado,CCJC,0.125,1,TRUE,oposição
34,2192459,camara,74371,deputado,Rubens Otoni,PT,GO,Requerimento,PEC00619,0.125,1,TRUE,oposição
34,2192459,camara,160528,deputado,Danilo Cabral,PSB,PE,Voto em Separado,CCJC,0.125,1,TRUE,oposição
34,2192459,camara,178922,deputado,Tadeu Alencar,PSB,PE,Voto em Separado,CCJC,0.125,1,TRUE,oposição
34,2192459,camara,178927,deputado,Aliel Machado,PSB,PR,Voto em Separado,CCJC,0.125,1,TRUE,oposição
34,2192459,camara,204394,deputado,Gervásio Maia,PSB,PB,Voto em Separado,CCJC,0.125,1,TRUE,oposição
34,2192459,camara,204429,deputado,João H. Campos,PSB,PE,Voto em Separado,CCJC,0.125,1,TRUE,oposição
34,2192459,camara,204499,deputado,Cássio Andrade,PSB,PA,Voto em Separado,CCJC,0.125,1,TRUE,oposição
34,2192459,camara,204543,deputado,Luiz Flávio Gomes,PSB,SP,Voto em Separado,CCJC,0.125,1,TRUE,oposição
34,2192459,camara,133968,deputado,Paulo Ramos,PDT,RJ,Emenda,PEC00619,0.1,1,TRUE,oposição
34,2192459,camara,204387,deputado,Sargento Fahur,PSD,,Emenda,PEC00619,0.1,1,TRUE,governo
34,2192459,camara,204442,deputado,Gurgel,PSL,RJ,Emenda,PEC00619,0.1,1,TRUE,governo
34,2192459,camara,204520,deputado,Cabo Junio Amaral,PSL,MG,Emenda,PEC00619,0.1,1,TRUE,governo
34,2192459,camara,204572,deputado,Capitão Alberto Neto,PRB,AM,Emenda,PEC00619,0.1,1,TRUE,governo
47,2193540,camara,141518,deputado,Paulo Pereira Da Silva,SOLIDARIEDADE,SP,Parecer,PLEN,7,7,TRUE,governo
47,2193540,camara,74400,deputado,Paulo Pimenta,PT,RS,Emenda,PLEN,2,2,TRUE,oposição
47,2193540,camara,122974,deputado,Pedro Lucas Fernandes,PTB,MA,Emenda,PLEN,2,2,TRUE,governo
47,2193540,camara,132504,deputado,Enio Verri,PT,,Emenda,PLEN,2,2,TRUE,oposição
47,2193540,camara,141518,deputado,Paulo Pereira Da Silva,SOLIDARIEDADE,SP,Emenda,PLEN,2,2,TRUE,governo
47,2193540,camara,141518,deputado,Paulo Pereira Da Silva,SOLIDARIEDADE,SP,Parecer,CCJC,2,2,TRUE,governo
47,2193540,camara,156190,deputado,Marcel Van Hattem,NOVO,RS,Emenda,PLEN,2,2,TRUE,governo
47,2193540,camara,204503,deputado,Alexandre Padilha,PT,SP,Emenda,PLEN,2,2,TRUE,oposição
47,2193540,camara,73482,deputado,Henrique Fontana,PT,RS,Emenda,PLEN,1,1,TRUE,oposição
47,2193540,camara,73486,deputado,Pompeo De Mattos,PDT,RS,Emenda,PLEN,1,1,TRUE,oposição
47,2193540,camara,74478,deputado,Luciano Bivar,PSL,PE,Emenda,PLEN,1,1,TRUE,governo
47,2193540,camara,74693,deputado,Rodrigo Maia,DEM,RJ,Outros,PLEN,1,1,TRUE,governo
47,2193540,camara,133439,deputado,André Figueiredo,PDT,CE,Emenda,PLEN,1,1,TRUE,oposição
47,2193540,camara,160510,deputado,Luis Tibé,AVANTE,MG,Emenda,PLEN,1,1,TRUE,governo
47,2193540,camara,164359,deputado,Delegado Waldir,PSL,GO,Emenda,PLEN,1,1,TRUE,governo
47,2193540,camara,178854,deputado,Elmar Nascimento,DEM,BA,Proposição Apensada,MESA,1,1,FALSE,governo
47,2193540,camara,178854,deputado,Elmar Nascimento,DEM,BA,Requerimento,PLEN,1,1,TRUE,governo
47,2193540,camara,204358,deputado,Beto Pereira,PSDB,MS,Emenda,PLEN,1,1,TRUE,governo
60,2196833,camara,204500,deputado,Eduardo Costa,PTB,PA,Emenda,PEC04519,9,9,TRUE,governo
60,2196833,camara,151208,deputado,Laercio Oliveira,PP,SE,Emenda,PEC04519,8,8,TRUE,governo
60,2196833,camara,74161,deputado,Reginaldo Lopes,PT,MG,Requerimento,PEC04519,6,6,TRUE,oposição
60,2196833,camara,76874,deputado,Marcelo Freixo,PSOL,RJ,Requerimento,PEC04519,5.5,11,TRUE,oposição
60,2196833,camara,204407,deputado,Fernanda Melchionna,PSOL,RS,Requerimento,PEC04519,5.5,11,TRUE,oposição
60,2196833,camara,204516,deputado,Alexis Fonteyne,NOVO,SP,Requerimento,PEC04519,5.5,6,TRUE,governo
60,2196833,camara,141422,deputado,Efraim Filho,DEM,,Emenda,PEC04519,5,5,TRUE,governo
60,2196833,camara,178992,deputado,Vitor Lippi,PSDB,SP,Requerimento,PEC04519,5,5,TRUE,governo
60,2196833,camara,204371,deputado,Felipe Rigoni,PSB,ES,Emenda,PEC04519,5,5,TRUE,oposição
60,2196833,camara,204468,deputado,Joenia Wapichana,REDE,RR,Emenda,PEC04519,5,5,TRUE,oposição
60,2196833,camara,204485,deputado,Luiz Carlos Motta,PL,SP,Emenda,PEC04519,5,5,TRUE,governo
60,2196833,camara,66828,deputado,Fausto Pinato,PP,SP,Emenda,PEC04519,4,4,TRUE,governo
60,2196833,camara,74060,deputado,Daniel Almeida,PCdoB,BA,Emenda,PEC04519,4,4,TRUE,oposição
60,2196833,camara,74317,deputado,Júlio Cesar,PSD,PI,Requerimento,PEC04519,4,4,TRUE,governo
60,2196833,camara,90842,deputado,Santini,PTB,RS,Emenda,PEC04519,4,4,TRUE,governo
60,2196833,camara,133439,deputado,André Figueiredo,PDT,CE,Emenda,PEC04519,4,4,TRUE,oposição
60,2196833,camara,141391,deputado,Arnaldo Jardim,CIDADANIA,SP,Emenda,PEC04519,4,4,TRUE,governo
60,2196833,camara,141488,deputado,Paulo Teixeira,PT,SP,Requerimento,PEC04519,4,4,TRUE,oposição
60,2196833,camara,160508,deputado,Afonso Florence,PT,BA,Emenda,PEC04519,4,4,TRUE,oposição
60,2196833,camara,160639,deputado,Professora Dorinha Seabra Rezende,DEM,TO,Emenda,PEC04519,4,4,TRUE,governo
60,2196833,camara,178896,deputado,Newton Cardoso Jr,MDB,MG,Emenda,PEC04519,4,4,TRUE,governo
60,2196833,camara,178896,deputado,Newton Cardoso Jr,MDB,MG,Requerimento,PEC04519,4,4,TRUE,governo
