cargo,id_parlamentar,nome,partido,uf,situacao,sigla,casa,foto
TITULAR,204465,Haroldo Cathedral ,PSD,RR,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204465.jpg
TITULAR,204533,Idilvan Alencar ,PDT,CE,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204533.jpg
TITULAR,141458,João Carlos Bacelar ,PL,BA,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/141458.jpg
TITULAR,204429,João H. Campos ,PSB,PE,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204429.jpg
TERCEIRO VICE-PRESIDENTE,112437,João Marcelo Souza ,MDB,MA,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/112437.jpg
SUPLENTE,204468,Joenia Wapichana ,REDE,RR,Suplente,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204468.jpg
SUPLENTE,204536,Kim Kataguiri ,DEM,SP,Suplente,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204536.jpg
SUPLENTE,178832,Leandre ,PV,PR,Suplente,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/178832.jpg
TITULAR,74299,Leônidas Cristino ,PDT,CE,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/74299.jpg
SUPLENTE,204523,Lucas Gonzalez ,NOVO,MG,Suplente,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204523.jpg
TITULAR,204410,Luisa Canziani ,PTB,PR,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204410.jpg
TITULAR,204455,Luiz Lima ,PSL,RJ,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204455.jpg
SUPLENTE,204418,Luizão Goulart ,REPUBLIC,PR,Suplente,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204418.jpg
SUPLENTE,146788,Marcelo Aro ,PP,MG,Suplente,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/146788.jpg
SUPLENTE,81055,Márcio Jerry ,PCdoB,MA,Suplente,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/81055.jpg
PRESIDENTE,204430,Margarete Coelho ,PP,PI,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204430.jpg
TITULAR,171619,Margarida Salomão ,PT,MG,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/171619.jpg
TITULAR,204540,Maria Rosas ,REPUBLIC,SP,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204540.jpg
SUPLENTE,141488,Paulo Teixeira ,PT,SP,Suplente,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/141488.jpg
TITULAR,178912,Pedro Cunha Lima ,PSDB,PB,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/178912.jpg
SUPLENTE,122158,Pedro Paulo ,DEM,RJ,Suplente,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/122158.jpg
PRIMEIRO VICE-PRESIDENTE,204383,Professor Israel Batista ,PV,DF,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204383.jpg
TITULAR,160639,Professora Dorinha Seabra Rezende ,DEM,TO,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/160639.jpg
TITULAR,204467,Professora Rosa Neide ,PT,MT,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204467.jpg
NA,204534,Tabata Amaral ,PDT,SP,Suplente,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204534.jpg
SEGUNDO VICE-PRESIDENTE,204519,Tiago Mitraud ,NOVO,MG,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/204519.jpg
SUPLENTE,157130,Túlio Gadêlha ,PDT,PE,Suplente,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/157130.jpg
TITULAR,160569,Waldenor Pereira ,PT,BA,Titular,PEC02419,camara,https://www.camara.leg.br/internet/deputado/bandep/160569.jpg
TITULAR,204560,Adolfo Viana ,PSDB,BA,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204560.jpg
PRIMEIRO VICE-PRESIDENTE,204549,AJ Albuquerque,PP,CE,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204549.jpg
SUPLENTE,204413,Alcides Rodrigues ,PATRIOTA,GO,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204413.jpg
TITULAR,160511,Alessandro Molon ,PSB,RJ,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/160511.jpg
SUPLENTE,204353,Aline Gurgel ,REPUBLIC,AP,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204353.jpg
TITULAR,159237,Assis Carvalho ,PT,PI,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/159237.jpg
TITULAR,74052,Bosco Costa ,PL,SE,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/74052.jpg
NA,178993,Carlos Henrique Gaguim ,DEM,TO,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/178993.jpg
TITULAR,204476,Chiquinho Brazão ,AVANTE,RJ,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204476.jpg
SUPLENTE,141411,Dagoberto Nogueira ,PDT,MS,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/141411.jpg
TERCEIRO VICE-PRESIDENTE,204541,Eduardo Bismarck ,PDT,CE,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204541.jpg
TITULAR,204552,Eduardo Braide ,PODE,MA,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204552.jpg
TITULAR,204491,Gilberto Abramo ,REPUBLIC,MG,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204491.jpg
SUPLENTE,204570,Gildenemyr ,PL,MA,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204570.jpg
TITULAR,204365,Gilson Marques ,NOVO,SC,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204365.jpg
TITULAR,204408,Gustinho Ribeiro ,SOLIDARI,SE,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204408.jpg
PRESIDENTE,178909,Hélio Leite ,DEM,PA,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/178909.jpg
TITULAR,178981,Herculano Passos ,MDB,SP,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/178981.jpg
SUPLENTE,204508,Igor Timo ,PODE,MG,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204508.jpg
SUPLENTE,108338,Jaqueline Cassol ,PP,RO,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/108338.jpg
TITULAR,160531,Jhonatan de Jesus ,REPUBLIC,RR,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/160531.jpg
TITULAR,74317,Júlio Cesar ,PSD,PI,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/74317.jpg
TITULAR,204574,Junior Lourenço ,PL,MA,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204574.jpg
SUPLENTE,204550,Júnior Mano ,PL,CE,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204550.jpg
TITULAR,178931,Luciano Ducci ,PSB,PR,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/178931.jpg
TITULAR,178954,Lucio Mosquini ,MDB,RO,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/178954.jpg
SUPLENTE,204381,Luis Miranda ,DEM,DF,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204381.jpg
TITULAR,204455,Luiz Lima ,PSL,RJ,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204455.jpg
SUPLENTE,81055,Márcio Jerry ,PCdoB,MA,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/81055.jpg
SUPLENTE,204522,Marco Bertaiolli ,PSD,SP,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204522.jpg
SUPLENTE,204431,Marcos Aurélio Sampaio ,MDB,PI,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204431.jpg
TITULAR,204403,Marlon Santos ,PDT,RS,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204403.jpg
TITULAR,204566,Marreca Filho ,PATRIOTA,MA,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204566.jpg
TITULAR,178987,Orlando Silva ,PCdoB,SP,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg
TITULAR,204475,Ottaci Nascimento,SOLIDARI,RR,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204475.jpg
SUPLENTE,204573,Otto Alencar Filho ,PSD,BA,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204573.jpg
SUPLENTE,204461,Paulo Ganime ,NOVO,RJ,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204461.jpg
TITULAR,204406,Pedro Westphalen ,PP,RS,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204406.jpg
SUPLENTE,204529,Policial Katia Sastre ,PL,SP,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204529.jpg
SUPLENTE,73486,Pompeo de Mattos ,PDT,RS,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/73486.jpg
SUPLENTE,73788,Ricardo Barros ,PP,PR,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/73788.jpg
TITULAR,178920,Ricardo Teobaldo ,PODE,PE,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/178920.jpg
SUPLENTE,178945,Rosangela Gomes ,REPUBLIC,RJ,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/178945.jpg
TITULAR,160635,Ruy Carneiro ,PSDB,PB,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/160635.jpg
SEGUNDO VICE-PRESIDENTE,204557,Sidney Leite ,PSD,AM,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204557.jpg
SUPLENTE,74044,Wilson Santiago ,PTB,PB,Suplente,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/74044.jpg
TITULAR,204559,Zé Neto ,PT,BA,Titular,PEC03419,camara,https://www.camara.leg.br/internet/deputado/bandep/204559.jpg
TITULAR,160508,Afonso Florence ,PT,BA,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/160508.jpg
NA,160527,Aguinaldo Ribeiro ,PP,PB,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/160527.jpg
TITULAR,204413,Alcides Rodrigues ,PATRIOTA,GO,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204413.jpg
SUPLENTE,204501,Alencar Santana Braga ,PT,SP,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204501.jpg
SUPLENTE,160511,Alessandro Molon ,PSB,RJ,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/160511.jpg
TITULAR,204516,Alexis Fonteyne ,NOVO,SP,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204516.jpg
TITULAR,133439,André Figueiredo ,PDT,CE,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/133439.jpg
SUPLENTE,74090,Átila Lins ,PP,AM,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/74090.jpg
SUPLENTE,178975,Baleia Rossi ,MDB,SP,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/178975.jpg
TITULAR,204374,Bia Kicis ,PSL,DF,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204374.jpg
TITULAR,204551,Bosco Saraiva ,SOLIDARI,AM,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204551.jpg
TITULAR,93083,Cacá Leão ,PP,BA,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/93083.jpg
SUPLENTE,204572,Capitão Alberto Neto ,REPUBLIC,AM,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204572.jpg
SUPLENTE,178993,Carlos Henrique Gaguim ,DEM,TO,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/178993.jpg
TITULAR,204460,Carlos Jordy ,PSL,RJ,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204460.jpg
TITULAR,141405,Celso Maldaner ,MDB,SC,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/141405.jpg
TITULAR,204496,Celso Sabino ,PSDB,PA,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204496.jpg
SUPLENTE,204504,Cezinha de Madureira ,PSD,SP,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204504.jpg
TITULAR,204476,Chiquinho Brazão ,AVANTE,RJ,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204476.jpg
TITULAR,204440,Christino Aureo ,PP,RJ,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204440.jpg
TERCEIRO VICE-PRESIDENTE,178939,Clarissa Garotinho ,PROS,RJ,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/178939.jpg
SEGUNDO VICE-PRESIDENTE,204355,Da Vitoria ,CIDADANIA,ES,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204355.jpg
TITULAR,116379,Darci de Matos ,PSD,SC,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/116379.jpg
SUPLENTE,204569,Delegado Pablo ,PSL,AM,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204569.jpg
SUPLENTE,204542,Denis Bezerra ,PSB,CE,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204542.jpg
SUPLENTE,160758,Domingos Sávio ,PSDB,MG,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/160758.jpg
SUPLENTE,204518,Dr. Frederico ,PATRIOTA,MG,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204518.jpg
SUPLENTE,178994,Dulce Miranda ,MDB,TO,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/178994.jpg
TITULAR,204552,Eduardo Braide ,PODE,MA,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204552.jpg
TITULAR,178977,Eduardo Cury ,PSDB,SP,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/178977.jpg
TITULAR,141422,Efraim Filho ,DEM,PB,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/141422.jpg
SUPLENTE,204364,Eli Borges ,SOLIDARI,TO,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204364.jpg
TITULAR,204389,Elias Vaz ,PSB,GO,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204389.jpg
SUPLENTE,207309,Enéias Reis ,PSL,MG,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/207309.jpg
TITULAR,204537,Enrico Misasi ,PV,SP,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204537.jpg
SUPLENTE,204371,Felipe Rigoni ,PSB,ES,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204371.jpg
SUPLENTE,204407,Fernanda Melchionna ,PSOL,RS,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204407.jpg
TITULAR,204411,Filipe Barros ,PSL,PR,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204411.jpg
SUPLENTE,74200,Gastão Vieira ,PROS,MA,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/74200.jpg
SUPLENTE,204484,General Peternelli ,PSL,SP,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204484.jpg
SUPLENTE,204394,Gervásio Maia ,PSB,PB,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204394.jpg
SUPLENTE,204491,Gilberto Abramo ,REPUBLIC,MG,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204491.jpg
SUPLENTE,204570,Gildenemyr ,PL,MA,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204570.jpg
TITULAR,204419,Glaustin Fokus ,PSC,GO,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204419.jpg
TITULAR,204513,Guiga Peixoto ,PSL,SP,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204513.jpg
SUPLENTE,73460,Gustavo Fruet ,PDT,PR,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/73460.jpg
PRESIDENTE,178884,Hildo Rocha ,MDB,MA,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/178884.jpg
TITULAR,160674,Hugo Motta ,REPUBLIC,PB,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/160674.jpg
SUPLENTE,204533,Idilvan Alencar ,PDT,CE,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204533.jpg
TITULAR,141458,João Carlos Bacelar ,PL,BA,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/141458.jpg
TITULAR,141459,João Maia ,PL,RN,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/141459.jpg
TITULAR,204576,João Roma ,REPUBLIC,BA,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204576.jpg
TITULAR,204468,Joenia Wapichana ,REDE,RR,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204468.jpg
SUPLENTE,204555,José Ricardo ,PT,AM,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204555.jpg
SUPLENTE,209189,Joseildo Ramos ,PT,BA,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/209189.jpg
SUPLENTE,204420,Julian Lemos ,PSL,PB,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204420.jpg
TITULAR,74317,Júlio Cesar ,PSD,PI,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/74317.jpg
TITULAR,204372,Julio Cesar Ribeiro ,REPUBLIC,DF,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204372.jpg
SUPLENTE,151208,Laercio Oliveira ,PP,SE,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/151208.jpg
SUPLENTE,98057,Lafayette de Andrada ,REPUBLIC,MG,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/98057.jpg
TITULAR,204359,Léo Moraes ,PODE,RO,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204359.jpg
TITULAR,204381,Luis Miranda ,DEM,DF,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204381.jpg
SUPLENTE,160510,Luis Tibé ,AVANTE,MG,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/160510.jpg
SUPLENTE,162332,Luiz Nishimori ,PL,PR,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/162332.jpg
TITULAR,204526,Luiz Philippe de Orleans e Bragança,PSL,SP,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204526.jpg
SUPLENTE,146788,Marcelo Aro ,PP,MG,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/146788.jpg
SUPLENTE,204433,Marcelo Calero ,CIDADANIA,RJ,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204433.jpg
TITULAR,76874,Marcelo Freixo ,PSOL,RJ,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/76874.jpg
TITULAR,204558,Marcelo Nilo ,PSB,BA,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204558.jpg
SUPLENTE,204556,Marcelo Ramos ,PL,AM,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204556.jpg
SUPLENTE,81055,Márcio Jerry ,PCdoB,MA,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/81055.jpg
SUPLENTE,204452,Márcio Labre ,PSL,RJ,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204452.jpg
TITULAR,204431,Marcos Aurélio Sampaio ,MDB,PI,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204431.jpg
TITULAR,204486,Mauro Benevides Filho ,PDT,CE,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204486.jpg
SUPLENTE,178896,Newton Cardoso Jr ,MDB,MG,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/178896.jpg
SUPLENTE,204363,Osires Damaso ,PSC,TO,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204363.jpg
SUPLENTE,204573,Otto Alencar Filho ,PSD,BA,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204573.jpg
SUPLENTE,204377,Paula Belmonte ,CIDADANIA,DF,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204377.jpg
SUPLENTE,178860,Paulo Azi ,DEM,BA,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/178860.jpg
SUPLENTE,204461,Paulo Ganime ,NOVO,RJ,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204461.jpg
TITULAR,74400,Paulo Pimenta ,PT,RS,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/74400.jpg
SUPLENTE,141488,Paulo Teixeira ,PT,SP,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/141488.jpg
SUPLENTE,90201,Pedro Augusto Bezerra ,PTB,CE,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/90201.jpg
TITULAR,122158,Pedro Paulo ,DEM,RJ,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/122158.jpg
SUPLENTE,204383,Professor Israel Batista ,PV,DF,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204383.jpg
TITULAR,74161,Reginaldo Lopes ,PT,MG,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/74161.jpg
TITULAR,73801,Renildo Calheiros ,PCdoB,PE,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/73801.jpg
SUPLENTE,74305,Roberto Pessoa ,,,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/74305.jpg
SUPLENTE,204366,Rodrigo Coelho ,PSB,SC,Suplente,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/204366.jpg
TITULAR,90842,Santini ,PTB,RS,Titular,PEC04519,camara,https://www.camara.leg.br/internet/deputado/bandep/90842.jpg
